,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA
2020-05-19,127.0902190560991,128.00352421371943,127.0206591389728,127.2828731626361,127.2828731626361,13328513,199.87927179235754,201.26852832015766,198.61389886501317,199.91182782575615,199.91182782575615,10108789,70.342169134961,70.76881233209505,69.85328042255031,70.31658746306633,70.31658746306633,8960768
2020-05-20,123.40427804094081,124.14327592823489,123.15223454412124,123.7561937937635,123.7561937937635,10094566,200.2072848270224,200.33781950965835,198.68819082726995,199.79544458729748,199.79544458729748,6936442,75.41943454815805,75.90164389635288,75.15175342411047,75.43450800083717,75.43450800083717,14172993
2020-05-21,123.15799363944852,123.96386812495349,122.27518540017955,122.78929822838796,122.78929822838796,9311460,195.34305690397449,195.94360501097074,193.71382899993833,195.0899080278024,195.0899080278024,10581682,75.53344527648699,76.17325751154905,75.34185324779551,75.48717891678656,75.48717891678656,4097470
2020-05-22,121.94259065622401,122.3044499965151,121.67476213430984,122.02133830778493,122.02133830778493,12071572,199.07541316532743,199.82986519995748,198.2443239679547,199.25605039979487,199.25605039979487,9261468,74.46693312295884,74.66931430564094,73.85707621938828,74.54253124047935,74.54253124047935,9679530
2020-05-25,120.07638371137205,120.15392957693024,120.07611109208992,120.13665218908285,120.13665218908285,9863353,199.68454366933707,201.6017364977741,198.17078805734678,199.77374198502963,199.77374198502963,8785392,76.49969690923712,76.78067566592868,76.08090612928525,76.35816516254698,76.35816516254698,6482459
2020-05-26,120.13949932368364,121.05778965521199,118.72484177874479,119.82120767148655,119.82120767148655,8710660,206.67667477083532,209.30132925218047,205.86395864008682,207.5006756469228,207.5006756469228,8985195,79.17242090848622,79.96329120841594,79.01857228952524,79.49743486689643,79.49743486689643,6475235
2020-05-27,120.9958310790028,121.75053420833183,119.84145334663616,120.86137762857376,120.86137762857376,2821939,206.69817387825992,207.51738261726464,204.9900962655594,206.75209404501115,206.75209404501115,6056974,85.92123580154662,86.16467449593029,85.49796035052906,85.81124422640013,85.81124422640013,4471582
2020-05-28,125.60765664744595,126.56516711064359,124.5617084504948,125.49323498482886,125.49323498482886,14682156,194.70469985928696,195.33946283288356,194.18426377199128,195.20056736968743,195.20056736968743,7782399,90.67468443407024,91.90926660621709,90.48013808335013,91.01896178978186,91.01896178978186,14429928
2020-05-29,126.55230720721866,126.60158416571763,125.7952399855061,126.00669761559664,126.00669761559664,5637588,200.33222499678192,202.21186011934486,199.77620959880596,200.41989120573808,200.41989120573808,7808331,92.3557548551735,92.73853662933475,91.87601497583879,92.49513544030405,92.49513544030405,6126660
2020-06-01,126.56825523320259,127.79225623353793,126.41591315485734,126.73136311825765,126.73136311825765,12873692,202.07267704173566,204.12790007594126,201.01708311204075,202.33081807802202,202.33081807802202,9199768,87.716969843089,88.12891406669651,87.0398345522872,87.6254259736269,87.6254259736269,3978596
2020-06-02,126.8536731273433,127.63956486807561,126.5331090272563,126.61870928845593,126.61870928845593,13891731,204.46530211893662,206.5751409820818,203.58454501508126,204.82441224099722,204.82441224099722,13359784,84.29768016153926,85.38113733801951,83.62367184099989,84.63854830003602,84.63854830003602,2885464
2020-06-03,121.84952628042466,122.53602084635394,120.95350826882552,121.83563382000888,121.83563382000888,14344574,201.70847244551717,203.41307370791102,199.92625325312295,201.23045974626544,201.23045974626544,4465860,83.56055499026023,83.62745663112464,83.3426530009015,83.53274180413284,83.53274180413284,10753057
2020-06-04,121.9095812881752,122.67104565889876,120.71243053871834,121.84412850389327,121.84412850389327,9470396,200.6623872828712,202.1420281445947,199.9313927578924,201.17587296545807,201.17587296545807,8021635,84.86389039566114,85.7956692319529,84.72220673124896,85.09728601551573,85.09728601551573,10115686
2020-06-05,122.43715089709406,123.49553833596691,121.53847964690776,122.064008929793,122.064008929793,10163365,201.56268142041537,202.30999280871555,201.09797735011696,201.95166662986858,201.95166662986858,7197291,85.29765629441019,85.95129867422271,85.28093503583304,85.46329610108391,85.46329610108391,8153657
2020-06-08,128.28087050641025,129.03379776634392,127.99803186061948,128.1507114794438,128.1507114794438,5614705,200.90719004830316,202.14878289855895,199.9633108660088,201.1881336016626,201.1881336016626,5725551,80.97788768851525,81.1684241947226,80.79318703163179,81.14261918584697,81.14261918584697,9530954
2020-06-09,127.87209606139056,128.6149694892302,127.08007520903162,127.73457801638001,127.73457801638001,4500120,194.8202860388332,195.97243458503252,193.72742898195943,195.00792971204805,195.00792971204805,3421672,76.32718454864816,77.22382718469689,76.30893826613016,76.53280264304931,76.53280264304931,5244056
2020-06-10,128.85738858798786,130.1339518790683,128.1330456382772,128.58157921368874,128.58157921368874,5932613,204.4647675001779,205.82743546533413,204.1732006316599,204.82393795504584,204.82393795504584,14543416,77.03571828958134,77.33342725381142,76.76957975526426,77.30312687436833,77.30312687436833,13158658
2020-06-11,128.47561872550855,129.5423861845916,127.99406008481247,128.56946227789692,128.56946227789692,6055032,207.85849951589614,209.12860057238544,206.70131253392168,208.00791097112227,208.00791097112227,3750914,78.02709697244856,78.42910646196447,77.59200172274376,77.70521284752327,77.70521284752327,3572780
2020-06-12,125.4305987322021,126.19718229127446,124.65126001021707,125.64147781780903,125.64147781780903,14145986,209.8133569365709,210.3539557858915,209.01720282579873,209.68664148876073,209.68664148876073,14280514,77.18394160737517,77.2499776915359,76.7363553274553,77.21211962693745,77.21211962693745,6993393
2020-06-15,128.31988058578207,129.49821341947165,127.39762236109563,128.5885816504912,128.5885816504912,7881344,215.0382666354666,215.8258253230816,213.90776892002415,214.7505615465794,214.7505615465794,3776305,78.39989383909435,78.65036208769304,78.09905246702098,78.5944027955072,78.5944027955072,10275379
2020-06-16,130.08592433105298,131.10786802836458,129.9420446171154,130.5995348428684,130.5995348428684,4196274,217.61814849927708,218.56301732174006,216.74097577249813,217.3480683305141,217.3480683305141,12883728,82.0104302008873,82.8311530233662,81.9336804600702,82.10273402497296,82.10273402497296,4178271
2020-06-17,133.28996122652538,133.59502924172665,132.69681873208833,132.7440626503675,132.7440626503675,4429700,213.9875532238572,215.08900307232562,211.99445105293853,214.80734508332208,214.80734508332208,7891393,83.08194081143047,83.71820353907663,82.74365705816442,83.07584951927474,83.07584951927474,10672243
2020-06-18,130.12165591500658,131.18774429454453,128.82781685988724,130.4093933825031,130.4093933825031,7586956,219.91416791667004,220.91557816418194,218.24546256233253,219.74707404634287,219.74707404634287,14693194,80.36002128031726,80.57931318322456,80.19178908977554,80.42093125767123,80.42093125767123,9967330
2020-06-19,134.08702937131417,135.39151289949507,133.7749708417484,134.14639012112468,134.14639012112468,11010066,223.42513120839067,225.23592401373253,222.64195862141474,223.22784311358367,223.22784311358367,5056151,85.67455971032233,86.42511681116176,85.09182075931236,85.89218332215333,85.89218332215333,11565985
2020-06-22,130.39358341966866,131.6780221904759,130.3233918692669,130.46581276397643,130.46581276397643,11920047,220.47826523992617,222.59885513696494,219.0561113432521,220.77074194076226,220.77074194076226,14804450,85.29437709627794,86.12709050075176,84.98353347138767,85.44805228759978,85.44805228759978,14863596
2020-06-23,132.15658972379157,132.60844007942143,131.82460942838284,132.07538800601398,132.07538800601398,6096920,224.76773660344827,225.69279917823002,222.11956901068763,224.0205455520374,224.0205455520374,6386262,85.88621889533967,86.65025466085648,85.55704758921823,85.68302735223003,85.68302735223003,12688347
2020-06-24,138.16578556007772,138.89485527650643,137.88700003153082,137.9407387725938,137.9407387725938,9557944,223.64794109335645,224.80824520155429,222.2662005200525,223.16248848748538,223.16248848748538,7768150,83.5733329930868,84.2009321775467,83.28115917311496,83.80845139439016,83.80845139439016,7887898
2020-06-25,135.5236252544824,135.81044189656416,134.760712884536,135.290796966465,135.290796966465,8015346,224.02947523914895,224.1869252490513,222.17012578667843,224.11151098125325,224.11151098125325,5356641,80.4182134944842,81.46533466502409,80.23777244686886,80.74068709731282,80.74068709731282,14853967
2020-06-26,133.68359623286503,135.17222345288945,132.6109166711738,133.8396740214797,133.8396740214797,12462498,226.37241747034855,228.1711122547969,226.0228646279106,226.64256103635353,226.64256103635353,14187752,77.95476833751985,78.41150192439602,77.33442066031402,78.01530116072047,78.01530116072047,13443518
2020-06-29,134.1418729197272,135.5032539289326,133.6841212235876,134.1867239502751,134.1867239502751,13770187,233.10614825890727,234.04930944827365,230.42711913159383,232.33875914520183,232.33875914520183,5555090,74.49282444775876,75.29640756272761,73.76028617733989,74.78173866679468,74.78173866679468,6519448
2020-06-30,132.99115982893053,133.85494928774096,132.32565001309726,132.9160410123538,132.9160410123538,5501661,229.74457328559893,230.77680994721806,228.50327658328465,229.7533102240248,229.7533102240248,6965697,66.85654808368619,67.63415683234624,66.83950542092231,66.97841845123007,66.97841845123007,10982201
2020-07-01,128.8095302967251,129.91030734991188,127.93931014694607,128.87362975296233,128.87362975296233,13106564,231.41686104841395,233.43868704948946,230.86159690546722,231.37750972314265,231.37750972314265,13086785,66.5121297889194,66.83641634083918,66.05318269961857,66.67908584476989,66.67908584476989,11439663
2020-07-02,129.54277870767288,130.46913932714284,128.47055004808848,129.12767311941238,129.12767311941238,14453857,239.9230483168583,241.03109557043305,238.91160085284895,239.88828533916626,239.88828533916626,13622903,69.14603974572702,69.43520765722155,68.96352335717776,69.31839141944167,69.31839141944167,13020160
2020-07-03,126.58587263708097,127.33672714477065,125.3722947853983,126.46169358929276,126.46169358929276,9872277,240.3500848521841,240.40102043397482,236.88430425591966,239.248058306553,239.248058306553,9101524,67.00894334113923,67.23812654178468,66.95513285869474,66.9996264019858,66.9996264019858,11808903
2020-07-06,127.92313643337042,127.991380864343,126.6291625180188,127.73539662243023,127.73539662243023,4604902,240.1101271700563,240.76061253264047,238.22872982204754,240.2141472291154,240.2141472291154,7587874,73.10615724296593,73.22634305102174,73.0581053616697,73.06859166146866,73.06859166146866,6912276
2020-07-07,125.62951185643368,126.20083008007973,125.45074320244795,125.46317747592111,125.46317747592111,2398008,249.03171834520413,250.227996302786,247.59957089747786,249.04349410622325,249.04349410622325,8187716,76.56357918447313,76.90510029244857,75.8890466487628,76.68718383923495,76.68718383923495,8761569
2020-07-08,129.73140921481468,130.606818993805,128.4206422442001,129.4276492890617,129.4276492890617,14507822,251.60679067936204,253.09527664050339,251.31703045659825,252.02568895978413,252.02568895978413,10571114,76.7004762689129,77.28493818769647,76.42925839770137,76.71495731402325,76.71495731402325,2507607
2020-07-09,127.5239656950373,128.38798087789937,126.89048011173062,127.47781323013518,127.47781323013518,11712565,245.27382869084605,247.5769536381854,244.24904622474972,245.46504568762714,245.46504568762714,9423898,73.68207273577771,74.16084427272591,72.94927218181827,73.80839146296339,73.80839146296339,2571097
2020-07-10,126.40448267300054,127.20605614371459,125.15454390230475,126.73318596184363,126.73318596184363,8080898,241.57371842716617,243.38543183658408,240.93825510338857,242.07306296233892,242.07306296233892,12153815,69.81234909978835,70.0741742375695,69.44784045169621,69.75642695751088,69.75642695751088,12746222
2020-07-13,128.9742349959459,130.18877503175622,128.24847138514386,128.8712184492622,128.8712184492622,7193595,244.80123177687852,246.88979209643438,244.62742025967444,245.198813440199,245.198813440199,12548486,69.34308857679683,69.8050700250876,69.21300250161792,69.54862754000774,69.54862754000774,4129357
2020-07-14,125.6122312607271,125.98657661349631,124.37256924350321,125.7760814962405,125.7760814962405,12242868,246.29358024371837,248.34849092063632,244.958165642503,247.18837827381336,247.18837827381336,4964485,69.80705788506557,69.94285353724786,69.2416737463821,69.78399557988926,69.78399557988926,12969081
2020-07-15,126.29006814789292,127.05630059353328,125.33712198740308,126.42372753057622,126.42372753057622,5549651,248.4726523454759,249.5650766090817,245.8298589309488,248.03535382773475,248.03535382773475,5647981,69.38801642928667,69.69846636269384,68.7120115925394,69.35457634406164,69.35457634406164,5873692
2020-07-16,129.95688451827027,130.85473580983165,129.48195823269538,129.80465895531393,129.80465895531393,10029598,257.88927265533033,259.04019809861654,256.0666980350463,257.80845159415816,257.80845159415816,6787488,72.35608938885386,72.80805125205283,71.43220959939018,72.01961673980392,72.01961673980392,3215746
2020-07-17,126.02069304832865,126.89922842240156,125.03255257762382,125.70936548991502,125.70936548991502,9867863,255.1938545937794,256.2425011868384,254.43501003716437,255.0718744830027,255.0718744830027,14756537,75.59910837231186,75.97088136265538,75.03574439578975,75.86531111451723,75.86531111451723,8402403
